Time,X,Y,Theta,X_Dest,Y_Dest,Lin_Vel,Ang_Vel
"13:41:19,386",0.0142309,0.999959,6.27544,NaN,NaN,NaN,NaN
"13:41:19,402",0.016113,0.999947,6.27442,NaN,NaN,NaN,NaN
"13:41:19,419",0.0193898,0.999957,6.27463,NaN,NaN,NaN,NaN
"13:41:19,437",0.0240616,0.999987,6.27769,NaN,NaN,NaN,NaN
"13:41:19,456",0.0288054,1.00003,6.28291,NaN,NaN,NaN,NaN
"13:41:19,464",NaN,NaN,NaN,NaN,NaN,0.19695,0.023549
"13:41:19,474",0.0326518,1.00004,6.28191,NaN,NaN,NaN,NaN
"13:41:19,491",0.0349184,0.999991,6.27888,NaN,NaN,NaN,NaN
"13:41:19,510",0.0384052,0.999913,6.2744,NaN,NaN,NaN,NaN
"13:41:19,529",0.0432151,0.999882,6.27536,NaN,NaN,NaN,NaN
"13:41:19,546",0.0492204,0.999947,6.27825,NaN,NaN,NaN,NaN
"13:41:19,562",NaN,NaN,NaN,NaN,NaN,0.264123,0.0213258
"13:41:19,570",0.0582673,1.00004,6.28038,NaN,NaN,NaN,NaN
"13:41:19,578",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:19,618",0.0694318,0.999907,6.27856,NaN,NaN,NaN,NaN
"13:41:19,663",NaN,NaN,NaN,NaN,NaN,0.33542,0.0172677
"13:41:19,726",0.111064,0.999864,6.28143,NaN,NaN,NaN,NaN
"13:41:19,763",NaN,NaN,NaN,NaN,NaN,0.405205,0.015681
"13:41:19,774",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:19,826",0.15558,0.999816,6.28263,NaN,NaN,NaN,NaN
"13:41:19,863",NaN,NaN,NaN,NaN,NaN,0.475937,0.0117884
"13:41:19,926",0.207379,0.999816,0.000494324,NaN,NaN,NaN,NaN
"13:41:19,963",NaN,NaN,NaN,NaN,NaN,0.548898,0.00721985
"13:41:19,974",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:20,026",0.266348,0.999864,0.00109852,NaN,NaN,NaN,NaN
"13:41:20,063",NaN,NaN,NaN,NaN,NaN,0.620981,0.00877053
"13:41:20,126",0.332578,0.999962,0.00178327,NaN,NaN,NaN,NaN
"13:41:20,163",NaN,NaN,NaN,NaN,NaN,0.691316,0.00655043
"13:41:20,174",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:20,226",0.405937,1.0001,0.00210551,NaN,NaN,NaN,NaN
"13:41:20,263",NaN,NaN,NaN,NaN,NaN,0.767172,-0.000799683
"13:41:20,326",0.486845,1.00026,0.00210551,NaN,NaN,NaN,NaN
"13:41:20,363",NaN,NaN,NaN,NaN,NaN,0.839455,-0.00269655
"13:41:20,374",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:20,426",0.574902,1.00043,0.00190411,NaN,NaN,NaN,NaN
"13:41:20,464",NaN,NaN,NaN,NaN,NaN,0.91233,0.000193221
"13:41:20,527",0.671504,1.0006,0.00166243,NaN,NaN,NaN,NaN
"13:41:20,564",NaN,NaN,NaN,NaN,NaN,0.98604,-0.00272019
"13:41:20,574",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:20,627",0.774218,1.00075,0.00125963,NaN,NaN,NaN,NaN
"13:41:20,664",NaN,NaN,NaN,NaN,NaN,1.06024,-0.00410667
"13:41:20,727",0.88436,1.00089,0.00109851,NaN,NaN,NaN,NaN
"13:41:20,764",NaN,NaN,NaN,NaN,NaN,1.13513,-7.30283
"13:41:20,774",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:20,820",0.993886,1.00102,0.00142075,NaN,NaN,NaN,NaN
"13:41:20,828",0.980397,1.00507,0.00513357,NaN,NaN,NaN,NaN
"13:41:20,838",0.992562,1.00513,0.00456966,NaN,NaN,NaN,NaN
"13:41:20,857",0.993082,1.00926,0.00591495,NaN,NaN,NaN,NaN
"13:41:20,865",NaN,NaN,NaN,NaN,NaN,1.208,-0.0291313
"13:41:20,875",1.01458,1.00922,0.00382475,NaN,NaN,NaN,NaN
"13:41:20,893",1.05708,1.00503,0.00274439,NaN,NaN,NaN,NaN
"13:41:20,913",1.09994,1.0018,6.28276,NaN,NaN,NaN,NaN
"13:41:20,964",NaN,NaN,NaN,NaN,NaN,1.2855,-0.0175783
"13:41:20,974",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:21,021",1.22445,1.00575,6.28087,NaN,NaN,NaN,NaN
"13:41:21,065",NaN,NaN,NaN,NaN,NaN,1.35975,-0.0172122
"13:41:21,121",1.3643,1.00532,6.27955,NaN,NaN,NaN,NaN
"13:41:21,165",NaN,NaN,NaN,NaN,NaN,1.42624,-0.00297239
"13:41:21,174",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:21,221",1.50965,1.00476,6.27951,NaN,NaN,NaN,NaN
"13:41:21,265",NaN,NaN,NaN,NaN,NaN,1.45793,-0.00163565
"13:41:21,321",1.65535,1.00421,6.27963,NaN,NaN,NaN,NaN
"13:41:21,365",NaN,NaN,NaN,NaN,NaN,1.45824,0.000368184
"13:41:21,375",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:21,421",1.80177,1.00366,6.27918,NaN,NaN,NaN,NaN
"13:41:21,465",NaN,NaN,NaN,NaN,NaN,1.46246,-0.00236921
"13:41:21,522",1.95016,1.00303,6.27914,NaN,NaN,NaN,NaN
"13:41:21,547",1.98706,1.00288,6.27902,NaN,NaN,NaN,NaN
"13:41:21,565",NaN,NaN,NaN,NaN,NaN,1.46875,0.0024406
"13:41:21,573",2.02133,1.00478,6.28017,NaN,NaN,NaN,NaN
"13:41:21,580",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:21,588",2.03273,1.00483,6.27888,NaN,NaN,NaN,NaN
"13:41:21,607",2.05216,1.0049,6.27799,NaN,NaN,NaN,NaN
"13:41:21,622",2.08005,1.00595,6.27827,NaN,NaN,NaN,NaN
"13:41:21,665",NaN,NaN,NaN,NaN,NaN,1.47558,-0.00125084
"13:41:21,730",2.25463,1.00627,6.27821,NaN,NaN,NaN,NaN
"13:41:21,766",NaN,NaN,NaN,NaN,NaN,1.47613,-0.00277273
"13:41:21,775",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:21,830",2.40272,1.00549,6.27764,NaN,NaN,NaN,NaN
"13:41:21,866",NaN,NaN,NaN,NaN,NaN,1.48421,-0.00713758
"13:41:21,930",2.55127,1.00463,6.27728,NaN,NaN,NaN,NaN
"13:41:21,966",NaN,NaN,NaN,NaN,NaN,1.48585,0.00339792
"13:41:21,975",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:22,030",2.70008,1.00378,6.27748,NaN,NaN,NaN,NaN
"13:41:22,066",NaN,NaN,NaN,NaN,NaN,1.48729,-0.00161692
"13:41:22,130",2.84922,1.00295,6.27801,NaN,NaN,NaN,NaN
"13:41:22,166",NaN,NaN,NaN,NaN,NaN,1.49198,0.00342343
"13:41:22,175",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:22,220",2.98341,1.00225,6.27797,NaN,NaN,NaN,NaN
"13:41:22,239",3.01089,1.00271,6.2778,NaN,NaN,NaN,NaN
"13:41:22,257",3.03723,1.00336,6.27921,NaN,NaN,NaN,NaN
"13:41:22,266",NaN,NaN,NaN,NaN,NaN,1.49291,-0.00249162
"13:41:22,277",3.06647,1.0035,6.27835,NaN,NaN,NaN,NaN
"13:41:22,292",3.08616,1.00273,6.27679,NaN,NaN,NaN,NaN
"13:41:22,366",NaN,NaN,NaN,NaN,NaN,1.48806,0.00314209
"13:41:22,375",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:22,400",3.25033,1.00201,6.27621,NaN,NaN,NaN,NaN
"13:41:22,466",NaN,NaN,NaN,NaN,NaN,1.49011,0.00644053
"13:41:22,500",3.39957,1.00102,6.2769,NaN,NaN,NaN,NaN
"13:41:22,566",NaN,NaN,NaN,NaN,NaN,1.49565,0.0095351
"13:41:22,575",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:22,600",3.54918,1.00015,6.27762,NaN,NaN,NaN,NaN
"13:41:22,667",NaN,NaN,NaN,NaN,NaN,1.49401,0.00894667
"13:41:22,700",3.69855,0.999373,6.27818,NaN,NaN,NaN,NaN
"13:41:22,767",NaN,NaN,NaN,NaN,NaN,1.49254,0.00561733
"13:41:22,775",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:22,801",3.84958,0.998674,6.27899,NaN,NaN,NaN,NaN
"13:41:22,867",NaN,NaN,NaN,NaN,NaN,1.49372,0.0113664
"13:41:22,893",3.98689,0.998179,6.28007,NaN,NaN,NaN,NaN
"13:41:22,901",4.00136,1.002,0.0086815,NaN,NaN,NaN,NaN
"13:41:22,913",4.01934,1.00215,0.00815787,NaN,NaN,NaN,NaN
"13:41:22,928",4.03845,1.00226,0.000657783,NaN,NaN,NaN,NaN
"13:41:22,947",4.0668,1.00307,6.2808,NaN,NaN,NaN,NaN
"13:41:22,967",NaN,NaN,NaN,NaN,NaN,1.49825,-0.00036046
"13:41:22,975",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:23,055",4.23201,1.0033,6.27965,NaN,NaN,NaN,NaN
"13:41:23,067",NaN,NaN,NaN,NaN,NaN,1.49544,-0.00723495
"13:41:23,155",4.38226,1.00273,6.27933,NaN,NaN,NaN,NaN
"13:41:23,167",NaN,NaN,NaN,NaN,NaN,1.50013,-0.00373661
"13:41:23,176",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:23,255",4.53205,1.00214,6.27949,NaN,NaN,NaN,NaN
"13:41:23,267",NaN,NaN,NaN,NaN,NaN,1.4982,-0.000285559
"13:41:23,355",4.68165,1.00159,6.27969,NaN,NaN,NaN,NaN
"13:41:23,368",NaN,NaN,NaN,NaN,NaN,1.49556,0.00932445
"13:41:23,376",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:23,455",4.83195,1.00111,6.28005,NaN,NaN,NaN,NaN
"13:41:23,468",NaN,NaN,NaN,NaN,NaN,1.50038,-0.00160873
"13:41:23,555",4.98201,1.00063,6.27989,NaN,NaN,NaN,NaN
"13:41:23,568",NaN,NaN,NaN,NaN,NaN,1.50049,-1.84911
"13:41:23,576",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:23,618",5.07651,1.00033,6.28034,NaN,NaN,NaN,NaN
"13:41:23,668",NaN,NaN,NaN,NaN,NaN,1.49172,-0.00177491
"13:41:23,726",5.24146,1.00331,6.27911,NaN,NaN,NaN,NaN
"13:41:23,768",NaN,NaN,NaN,NaN,NaN,1.50215,-0.000882893
"13:41:23,776",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:23,826",5.39166,1.00271,6.27932,NaN,NaN,NaN,NaN
"13:41:23,868",NaN,NaN,NaN,NaN,NaN,1.50452,-0.00210027
"13:41:23,927",5.54366,1.00211,6.27928,NaN,NaN,NaN,NaN
"13:41:23,969",NaN,NaN,NaN,NaN,NaN,1.49823,-0.000177889
"13:41:23,977",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:24,027",5.69317,1.0015,6.279,NaN,NaN,NaN,NaN
"13:41:24,069",NaN,NaN,NaN,NaN,NaN,1.49614,0.00424126
"13:41:24,127",5.8433,1.0009,6.27944,NaN,NaN,NaN,NaN
"13:41:24,169",NaN,NaN,NaN,NaN,NaN,1.5018,0.00234276
"13:41:24,177",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:24,221",5.98446,1.0004,6.28,NaN,NaN,NaN,NaN
"13:41:24,229",5.99306,1.00497,0.00561364,NaN,NaN,NaN,NaN
"13:41:24,241",6.011,1.00507,0.00533168,NaN,NaN,NaN,NaN
"13:41:24,258",6.03279,1.00517,6.28264,NaN,NaN,NaN,NaN
"13:41:24,269",NaN,NaN,NaN,NaN,NaN,1.4764,-0.0306723
"13:41:24,277",6.05855,1.00511,6.28308,NaN,NaN,NaN,NaN
"13:41:24,295",6.08416,1.006,0.00205323,NaN,NaN,NaN,NaN
"13:41:24,369",NaN,NaN,NaN,NaN,NaN,1.30019,-0.0532257
"13:41:24,377",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:24,403",6.22457,1.0068,6.27982,NaN,NaN,NaN,NaN
"13:41:24,469",NaN,NaN,NaN,NaN,NaN,1.13085,-0.0328119
"13:41:24,503",6.33332,1.00625,6.27673,NaN,NaN,NaN,NaN
"13:41:24,570",NaN,NaN,NaN,NaN,NaN,0.986908,-0.0269333
"13:41:24,578",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:24,604",6.42931,1.0055,6.27412,NaN,NaN,NaN,NaN
"13:41:24,670",NaN,NaN,NaN,NaN,NaN,0.857794,-0.0194791
"13:41:24,704",6.51205,1.00468,6.2724,NaN,NaN,NaN,NaN
"13:41:24,770",NaN,NaN,NaN,NaN,NaN,0.747218,-0.0121325
"13:41:24,778",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:24,804",6.58376,1.00387,6.27131,NaN,NaN,NaN,NaN
"13:41:24,870",NaN,NaN,NaN,NaN,NaN,0.647305,-0.00754099
"13:41:24,904",6.64599,1.0031,6.27063,NaN,NaN,NaN,NaN
"13:41:24,970",NaN,NaN,NaN,NaN,NaN,0.558946,-0.00461646
"13:41:24,978",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:25,004",6.69973,1.00242,6.27031,NaN,NaN,NaN,NaN
"13:41:25,070",NaN,NaN,NaN,NaN,NaN,0.482849,0.00268391
"13:41:25,104",6.74601,1.00182,6.27027,NaN,NaN,NaN,NaN
"13:41:25,170",NaN,NaN,NaN,NaN,NaN,0.415611,0.00463472
"13:41:25,178",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:25,204",6.78587,1.00131,6.27063,NaN,NaN,NaN,NaN
"13:41:25,270",NaN,NaN,NaN,NaN,NaN,0.356749,0.00454876
"13:41:25,304",6.82012,1.00089,6.27119,NaN,NaN,NaN,NaN
"13:41:25,370",NaN,NaN,NaN,NaN,NaN,0.305533,0.00770911
"13:41:25,378",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:25,405",6.84964,1.00055,6.27199,NaN,NaN,NaN,NaN
"13:41:25,471",NaN,NaN,NaN,NaN,NaN,0.2601,0.00940719
"13:41:25,505",6.87455,1.00028,6.27291,NaN,NaN,NaN,NaN
"13:41:25,571",NaN,NaN,NaN,NaN,NaN,0.22217,0.00870093
"13:41:25,579",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:25,604",6.89577,1.00008,6.27399,NaN,NaN,NaN,NaN
"13:41:25,643",6.90295,1.00001,6.27439,NaN,NaN,NaN,NaN
"13:41:25,658",6.94495,0.994935,6.26967,NaN,NaN,NaN,NaN
"13:41:25,670",NaN,NaN,NaN,NaN,NaN,0.166547,0.00902241
"13:41:25,679",6.98352,0.989892,6.26634,NaN,NaN,NaN,NaN
"13:41:25,695",6.94769,0.994972,6.2696,NaN,NaN,NaN,NaN
"13:41:25,714",6.91421,1.00007,6.27009,NaN,NaN,NaN,NaN
"13:41:25,733",6.92086,1.00007,6.27052,NaN,NaN,NaN,NaN
"13:41:25,752",6.95829,0.994947,6.27144,NaN,NaN,NaN,NaN
"13:41:25,771",NaN,NaN,NaN,NaN,NaN,0.0938284,0.00774556
"13:41:25,778",6.99394,0.989867,6.27275,NaN,NaN,NaN,NaN
"13:41:25,787",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:25,795",6.95717,0.994988,6.2727,NaN,NaN,NaN,NaN
"13:41:25,805",6.92096,1.00011,6.26873,NaN,NaN,NaN,NaN
"13:41:25,823",6.92494,1.00009,6.26716,NaN,NaN,NaN,NaN
"13:41:25,841",6.96575,0.994951,6.26797,NaN,NaN,NaN,NaN
"13:41:25,859",7.00247,0.989843,6.27106,NaN,NaN,NaN,NaN
"13:41:25,871",NaN,NaN,NaN,NaN,NaN,0.070201,0.00460333
"13:41:25,879",6.99913,0.989888,6.2734,NaN,NaN,NaN,NaN
"13:41:25,897",6.96504,0.995988,6.27056,NaN,NaN,NaN,NaN
"13:41:25,913",6.93324,1.00208,6.26757,NaN,NaN,NaN,NaN
"13:41:25,933",6.93791,1.00207,6.26972,NaN,NaN,NaN,NaN
"13:41:25,951",6.97406,0.995974,6.27323,NaN,NaN,NaN,NaN
"13:41:25,968",7.00596,0.988897,6.27331,NaN,NaN,NaN,NaN
"13:41:25,976",NaN,NaN,NaN,NaN,NaN,0.0536097,0.0059232
"13:41:25,984",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:25,992",7.00217,0.98892,6.27043,NaN,NaN,NaN,NaN
"13:41:26,005",6.97177,0.99599,6.26978,NaN,NaN,NaN,NaN
"13:41:26,023",6.94395,1.00305,6.26951,NaN,NaN,NaN,NaN
"13:41:26,041",6.94654,1.00305,6.2719,NaN,NaN,NaN,NaN
"13:41:26,059",6.97771,0.995985,6.27559,NaN,NaN,NaN,NaN
"13:41:26,071",NaN,NaN,NaN,NaN,NaN,0.056307,0.00846418
"13:41:26,078",7.00672,0.987934,6.27449,NaN,NaN,NaN,NaN
"13:41:26,096",6.97654,0.995995,6.2706,NaN,NaN,NaN,NaN
"13:41:26,114",6.94781,1.00404,6.26582,NaN,NaN,NaN,NaN
"13:41:26,133",6.95058,1.00403,6.26476,NaN,NaN,NaN,NaN
"13:41:26,153",6.98173,0.995968,6.26992,NaN,NaN,NaN,NaN
"13:41:26,170",7.01053,0.98794,6.27624,NaN,NaN,NaN,NaN
"13:41:26,177",NaN,NaN,NaN,NaN,NaN,0.0329619,0.0167575
"13:41:26,186",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:26,193",7.00886,0.987971,6.27776,NaN,NaN,NaN,NaN
"13:41:26,205",6.98125,0.995998,6.27248,NaN,NaN,NaN,NaN
"13:41:26,224",6.9552,1.00401,6.26435,NaN,NaN,NaN,NaN
"13:41:26,240",6.95684,1.00399,6.26037,NaN,NaN,NaN,NaN
"13:41:26,259",6.98546,0.995969,6.26877,NaN,NaN,NaN,NaN
"13:41:26,272",NaN,NaN,NaN,NaN,NaN,0.0331924,0.00873772
"13:41:26,279",7.01175,0.987975,6.2791,NaN,NaN,NaN,NaN
"13:41:26,297",6.98303,0.996,6.27209,NaN,NaN,NaN,NaN
"13:41:26,315",6.95591,1.00401,6.26537,NaN,NaN,NaN,NaN
"13:41:26,331",6.95774,1.004,6.26349,NaN,NaN,NaN,NaN
"13:41:26,352",6.98672,0.99597,6.27039,NaN,NaN,NaN,NaN
"13:41:26,369",6.98635,0.995982,6.27022,NaN,NaN,NaN,NaN
"13:41:26,376",NaN,NaN,NaN,NaN,NaN,0.0347978,0.00449346
"13:41:26,385",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:26,393",6.98562,0.996,6.27116,NaN,NaN,NaN,NaN
"13:41:26,405",6.98714,0.995986,6.27006,NaN,NaN,NaN,NaN
"13:41:26,421",6.98925,0.995976,6.26892,NaN,NaN,NaN,NaN
"13:41:26,440",6.98972,0.995981,6.26768,NaN,NaN,NaN,NaN
"13:41:26,459",6.98904,0.995996,6.26866,NaN,NaN,NaN,NaN
"13:41:26,471",NaN,NaN,NaN,NaN,NaN,0.0319986,0.00896516
"13:41:26,479",6.98894,0.996008,6.27213,NaN,NaN,NaN,NaN
"13:41:26,496",6.99095,0.995989,6.27139,NaN,NaN,NaN,NaN
"13:41:26,513",6.99239,0.995975,6.26868,NaN,NaN,NaN,NaN
"13:41:26,531",6.99287,0.995979,6.26684,NaN,NaN,NaN,NaN
"13:41:26,549",6.99197,0.995997,6.26991,NaN,NaN,NaN,NaN
"13:41:26,568",6.99151,0.996013,6.27221,NaN,NaN,NaN,NaN
"13:41:26,577",NaN,NaN,NaN,NaN,NaN,0.0231421,0.00716565
"13:41:26,584",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:26,592",6.99204,0.996011,6.27306,NaN,NaN,NaN,NaN
"13:41:26,606",6.99266,0.995993,6.27075,NaN,NaN,NaN,NaN
"13:41:26,623",6.99306,0.995976,6.26889,NaN,NaN,NaN,NaN
"13:41:26,641",6.99383,0.995978,6.27056,NaN,NaN,NaN,NaN
"13:41:26,661",6.99416,0.995998,6.27314,NaN,NaN,NaN,NaN
"13:41:26,671",NaN,NaN,NaN,NaN,NaN,0.0200592,0.0085867
"13:41:26,679",6.99466,0.995993,6.26911,NaN,NaN,NaN,NaN
"13:41:26,697",6.99484,0.995989,6.26727,NaN,NaN,NaN,NaN
"13:41:26,714",6.9953,0.995995,6.27009,NaN,NaN,NaN,NaN
"13:41:26,732",6.99562,0.996005,6.27446,NaN,NaN,NaN,NaN
"13:41:26,750",6.99545,0.996009,6.2759,NaN,NaN,NaN,NaN
"13:41:26,768",6.99598,0.996003,6.2712,NaN,NaN,NaN,NaN
"13:41:26,777",NaN,NaN,NaN,NaN,NaN,0.0100109,0.00132693
"13:41:26,784",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:26,792",6.99673,0.99599,6.26651,NaN,NaN,NaN,NaN
"13:41:26,805",6.99623,0.995997,6.26986,NaN,NaN,NaN,NaN
"13:41:26,823",6.99563,0.996004,6.27365,NaN,NaN,NaN,NaN
"13:41:26,840",6.99553,0.996007,6.2749,NaN,NaN,NaN,NaN
"13:41:26,858",6.99605,0.996001,6.27247,NaN,NaN,NaN,NaN
"13:41:26,871",NaN,NaN,NaN,NaN,NaN,0.00807468,-0.000211907
"13:41:26,879",6.99672,0.99599,6.26679,NaN,NaN,NaN,NaN
"13:41:26,896",6.99631,0.995995,6.2725,NaN,NaN,NaN,NaN
"13:41:26,913",6.99572,0.996004,6.27461,NaN,NaN,NaN,NaN
"13:41:26,931",6.99554,0.996007,6.27361,NaN,NaN,NaN,NaN
"13:41:26,950",6.99696,0.996002,6.27041,NaN,NaN,NaN,NaN
"13:41:26,967",6.99853,0.995993,6.26642,NaN,NaN,NaN,NaN
"13:41:26,975",NaN,NaN,NaN,NaN,NaN,0.00731054,0.00121428
"13:41:26,983",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:26,991",6.99875,0.995988,6.2667,NaN,NaN,NaN,NaN
"13:41:27,005",6.99722,0.995997,6.27112,NaN,NaN,NaN,NaN
"13:41:27,022",6.9956,0.996007,6.27431,NaN,NaN,NaN,NaN
"13:41:27,040",6.99648,0.99601,6.27543,NaN,NaN,NaN,NaN
"13:41:27,058",6.999,0.996001,6.27386,NaN,NaN,NaN,NaN
"13:41:27,072",NaN,NaN,NaN,NaN,NaN,0.00603159,-2.54729
"13:41:27,080",7.00065,0.995989,6.26832,NaN,NaN,NaN,NaN
"13:41:27,097",6.99821,0.995997,6.2725,NaN,NaN,NaN,NaN
"13:41:27,113",6.99565,0.996007,6.27603,NaN,NaN,NaN,NaN
"13:41:27,131",6.99553,0.99601,6.27525,NaN,NaN,NaN,NaN
"13:41:27,150",6.99795,0.996002,6.27036,NaN,NaN,NaN,NaN
"13:41:27,169",7.0005,0.995991,6.26547,NaN,NaN,NaN,NaN
"13:41:27,177",NaN,NaN,NaN,NaN,NaN,0.00441532,0.000386458
"13:41:27,185",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:27,192",7.00065,0.995987,6.26571,NaN,NaN,NaN,NaN
"13:41:27,205",6.99814,0.995998,6.27155,NaN,NaN,NaN,NaN
"13:41:27,222",6.99562,0.996009,6.27728,NaN,NaN,NaN,NaN
"13:41:27,240",6.99557,0.996011,6.27753,NaN,NaN,NaN,NaN
"13:41:27,259",6.99902,0.996001,6.27092,NaN,NaN,NaN,NaN
"13:41:27,272",NaN,NaN,NaN,NaN,NaN,0.004676,-6.19166
"13:41:27,281",7.00253,0.995989,6.26492,NaN,NaN,NaN,NaN
"13:41:27,296",6.99913,0.995998,6.27163,NaN,NaN,NaN,NaN
"13:41:27,313",6.99567,0.996009,6.27659,NaN,NaN,NaN,NaN
"13:41:27,331",6.99561,0.996011,6.27646,NaN,NaN,NaN,NaN
"13:41:27,349",6.99902,0.996,6.2712,NaN,NaN,NaN,NaN
"13:41:27,367",7.00245,0.995989,6.26521,NaN,NaN,NaN,NaN
"13:41:27,375",NaN,NaN,NaN,NaN,NaN,0.00321816,-0.00037716
"13:41:27,383",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:27,390",7.00249,0.995988,6.26367,NaN,NaN,NaN,NaN
"13:41:27,405",6.99909,0.995999,6.27012,NaN,NaN,NaN,NaN
"13:41:27,423",6.99566,0.99601,6.27753,NaN,NaN,NaN,NaN
"13:41:27,442",6.99563,0.996012,6.2787,NaN,NaN,NaN,NaN
"13:41:27,460",6.99901,0.996,6.27193,NaN,NaN,NaN,NaN
"13:41:27,472",NaN,NaN,NaN,NaN,NaN,0.00299951,-0.000661301
"13:41:27,480",7.00244,0.995988,6.26431,NaN,NaN,NaN,NaN
"13:41:27,498",6.99909,0.995999,6.26953,NaN,NaN,NaN,NaN
"13:41:27,514",6.99569,0.996011,6.27694,NaN,NaN,NaN,NaN
"13:41:27,533",6.99565,0.996012,6.27988,NaN,NaN,NaN,NaN
"13:41:27,550",6.99999,0.996001,6.27476,NaN,NaN,NaN,NaN
"13:41:27,570",7.00437,0.995989,6.2656,NaN,NaN,NaN,NaN
"13:41:27,578",NaN,NaN,NaN,NaN,NaN,0.00233537,0.000937429
"13:41:27,586",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:27,594",7.00008,0.995999,6.2727,NaN,NaN,NaN,NaN
"13:41:27,606",7.00006,0.995999,6.27146,NaN,NaN,NaN,NaN
"13:41:27,624",7.00002,0.996,6.26745,NaN,NaN,NaN,NaN
"13:41:27,643",7.00001,0.996,6.26546,NaN,NaN,NaN,NaN
"13:41:27,661",7.00002,0.995999,6.26977,NaN,NaN,NaN,NaN
"13:41:27,672",NaN,NaN,NaN,NaN,NaN,0.00196371,-9.2538
"13:41:27,680",7.00004,0.996,6.27568,NaN,NaN,NaN,NaN
"13:41:27,699",7.00005,0.996,6.27703,NaN,NaN,NaN,NaN
"13:41:27,717",7.00004,0.996,6.27207,NaN,NaN,NaN,NaN
"13:41:27,733",7.00001,0.996,6.26782,NaN,NaN,NaN,NaN
"13:41:27,750",7.00001,0.995999,6.26739,NaN,NaN,NaN,NaN
"13:41:27,768",7.00003,0.995999,6.26824,NaN,NaN,NaN,NaN
"13:41:27,776",NaN,NaN,NaN,NaN,NaN,0.00149513,0.000567555
"13:41:27,783",NaN,NaN,NaN,7.0,1.0,NaN,NaN
"13:41:27,790",7.00004,0.996,6.26946,NaN,NaN,NaN,NaN
"13:41:27,806",7.00005,0.995999,6.27013,NaN,NaN,NaN,NaN
"13:41:27,824",7.00002,0.996,6.27118,NaN,NaN,NaN,NaN
"13:41:27,841",NaN,0.996,6.27188,NaN,NaN,NaN,NaN
"13:41:27,860",6.99999,0.996,6.27245,NaN,NaN,NaN,NaN
"13:41:27,873",NaN,NaN,NaN,NaN,NaN,0.00121577,0.000449471
"13:41:27,881",7.00002,0.996,6.27217,NaN,NaN,NaN,NaN
"13:41:27,897",7.00002,0.996,6.27115,NaN,NaN,NaN,NaN
"13:41:27,914",7.00001,0.996,6.27081,NaN,NaN,NaN,NaN
"13:41:27,932",NaN,0.996,6.27044,NaN,NaN,NaN,NaN
"13:41:27,950",6.99999,0.996,6.27028,NaN,NaN,NaN,NaN
"13:41:27,969",6.99998,0.996,6.27199,NaN,NaN,NaN,NaN
"13:41:41,384",NaN,NaN,NaN,NaN,NaN,0.00114863,-0.17044
"13:41:41,392",NaN,NaN,NaN,7.0,1.0,NaN,NaN
